Tweet	Offensive	Targeted	Target
@ionutzelgabriel @ProTVro Ne îngrozim puțin cu "I am legend", dar ne relaxăm duminica următoare cu "Zombieland".	NOT	NULL	NULL
@SBaoad @CorinaCg3 Of, cu incorenta este inutil sa ma lupt. :) ganduri bune si multa lumina va doresc - si ceva mai putina indarjire, caci intuneca ratiunea.	NOT	NULL	NULL
@MarmotaDeCampie Ar fi bine să fie așa, dar nu cred.	NOT	NULL	NULL
@i0n1ca @MarmotaDeCampie Las ca ți dau eu când crapi tu ... și dacă ai impresia ca e vreuna târfă pe aici , uita te la tine in casa , in afara de ma ta nu e nici una ... și nu mai fi frustrat .. fa ți o laba ca ți trece ... indiferent care pixda ți a dat atata muie , ai meritat o din plin , crede ma ...	OFF	TIN	IND
@MStudentessa As pune doar pula acolo,tarfa care esti	OFF	TIN	IND
@Digi24_HD Voi sunteti numai genii acolo la Suceava.\nDupa cum spuneam, au dat afara vechiul manager si au pus, tot un doctor( pediatru) pe aceasta pozitie.	OFF	TIN	GRP
@PleuAlexandru4 OMS stia din ianuarie,China anuntase OMS. Si apoi OMS a anuntat Guv. desi cred ca serviciile au anuntat inainte de astia. Nu de alta dar acolo la Wuhan era si biolab.	NOT	NULL	NULL
#continuamimpreuna Vezi ce măsuri am luat în acesta perioada. Detalii pe blog.	NOT	NULL	NULL
Tu chiar ai asteptari de la acea #javraPSD??? 😉🤣😂 PLM! Cand idolii ei sunt #VioricaDancila	OFF	TIN	IND
Relaxare pentru pisica, catel sau orice animal de companie - muzică rela...  via @YouTube	NOT	NULL	NULL
Sunt cel puţin bizare poziţiile ministrului Szijjarto.	NOT	NULL	NULL
Canalele de ştiri chineze au început să lege originile pandemiei de Italia.	NOT	NULL	NULL
@vminsoup Si pe langa asta nu s-au gandit in plm ca cu cat lasa mai multi sa vina cu atat o sa fie si mai coplesiti?	OFF	TIN	OTH
Probleme cu aducerea acasă a boxerilor...	NOT	NULL	NULL
@ZoliBara Asta si vor sa faca. Securizarea Bucurestiului (apoi, pe rand a marilor orase, cele care au spitale COVID, cum le spun ei), carantina in zonele spitalelor, iar orasele inchise (nimeni nu intra, nimeni nu iese).	NOT	NULL	NULL
„Activitatea din agricultură şi industrie alimentară nu se poate opri şi nici amâna!”.	NOT	NULL	NULL
credeam ca cel mai rau va fi cu betivii si pensionarii, dar de departe cei mai aprigi oameni in perioada asta sunt aia sustinatori ai bisericii	NOT	NULL	NULL
vreți să vedeți ceva trist?	NOT	NULL	NULL
@MirelaBuzoianu Nu mă pricep la Facebook, nu folosesc	NOT	NULL	NULL
FCSB a pierdut un proces la FIFA si e buna de plata -	NOT	NULL	NULL
@petria Inca astept sa vad si suprtul NATO la care contribuim cu ‘parnos’ anual intru ajutorate reciproca.	NOT	NULL	NULL
Lumea normală, de vârsta mea, ar fredona intr-o zi de joi in plină pandemie, un refren de la Metallica sau poate măcar un Iris, ceva, dar iooo m-am trezit cu melodia asta in cap și nu mai scap de ea. Iote, na! 😎 Angela Similea	NOT	NULL	NULL
Alibec a jucat 12 ore Counter Strike pentru o cauză caritabilă. Ce punctaj a obținut și ce sumă s-a strâns	NOT	NULL	NULL
@B1site O sa ne ia dracu ' .N-are cum altfel cu tolomaci si impostori in guvern.	NOT	NULL	NULL
@MarmotaDeCampie Am înțeles ...!! Rețelele de socializare ce au devenit un microb ... Facebook mai dăunător ..!! Cândva ,cred , se vor pierde în anonimat ..!!	NOT	NULL	NULL
de ce dracu vorbim de kfc in vaslui pa ora de maTE BRO TACI SI VEZITI DE SILOZ	OFF	TIN	IND
Rafila, despre coronavirus: Spre sfârșitul lunii aprilie, probabil, vom avea mii de cazuri zilnic -	NOT	NULL	NULL
Bre, șterge dracu' postarea inițială. E simplu. Sau, las-o, că e păcat de like și share...	OFF	TIN	IND
Sa bei apa minerala dupa ce ai mancat mujdei e mai horror decat mcdonald’s sprite	NOT	NULL	NULL
LASATI MA IN PULA MEA O SA MOR TRICOUL CU FG. BARE FACED BABY. NU.	OFF	TIN	GRP
@MarkHar16653252 Ce frumos gândești!!!🙏❤🏕🏕🏕🏕	NOT	NULL	NULL
Beneficiile meditatiei zilnice pentru echilibru interior | Gandeste Pozitiv	NOT	NULL	NULL
@robertruss21 @robmih Ieri am văzut unul încă împodobit în Bistrița, pe terasa unei case	NOT	NULL	NULL
@03innerchild dar da parca ar fi mai ok sa stau singura ca fac si mai mult spatiu la ei in casa daca merg la mine	NOT	NULL	NULL
Suge.m.ati de pulă toți zdrentaroșii #hastagisti #procurorijigodii	OFF	TIN	GRP
Se întreabă retoric medicii anesteziști «unde ești, tu, domnule profesor Tulbure, pentru că tu nu ai fi lăsat să se întâmple asta!»	NOT	NULL	NULL
@colo_ons Când ai la ce ora?	NOT	NULL	NULL
Scriitorul şi disidentul Paul Goma a murit la Paris din cauza Covid-19!	NOT	NULL	NULL
@PleuAlexandru4 Da, din punctul asta de vedere	NOT	NULL	NULL
Un diplomat român, infectat cu Covid 19...	NOT	NULL	NULL
Eu imi propun sa visez in fiecare noapte ca sunt la mare, de acum si pana in decembrie 2020. Poate prind ceva.....😆😂	NOT	NULL	NULL
si China va plati, intr-o forma sau alta.	NOT	NULL	NULL
Interdicție de ieșire între orele 22 si 6. Doi militari văd unul care se furișă. Unul scoate mitralieră îl împușcă.	NOT	NULL	NULL
daca in vacanta asta retardata de carantina ajung sa nu mai pot sa stiti ca nu e vina mea, e vina maica.mii	NOT	NULL	NULL
Sfaturi practice pentru marketing online de criză - Gun Media : Gun Media	NOT	NULL	NULL
@Precious_MissRA @mzinini @iLuckyMahlangu Ngi sure ba celebrate vele😂😂😂	NOT	NULL	NULL
@andreeaonline Am fost înaintea vremurilor, că am început-o dinainte de criză. 😁	NOT	NULL	NULL
@thezvoner Opinie nepopulară: probabil la fel.	NOT	NULL	NULL
19:52. Afară în pantaloni scurți așteptând corona...	NOT	NULL	NULL
Folosiți o soluție online pentru a genera declarația pe proprie răspundere în perioada pandemiei de Covid-19?	NOT	NULL	NULL
"Când toată lumea vinde, tu cumpără”. Mi-a luat 40 de ani și o pandemie de coronavirus să înțeleg ce spunea J.R.	NOT	NULL	NULL
Un locuitor din Dâmbovița, în carantină deoarece nu a respectat izolarea. Sancțiuni date de polițiști	NOT	NULL	NULL
@4ndr311999 Zice omul "Buna seara" si tu nimic... Mai stai si cu spatele...bineee! Te-am in vedere!😂😂😂	NOT	NULL	NULL
Cacofoniile îți fac viață grea.	NOT	NULL	NULL
Casa Albă recomandă evitarea adunărilor de peste zece persoane...	NOT	NULL	NULL
@OvidiuSky Ai strănutat? Detaliază, te rog.	NOT	NULL	NULL
O nouă platformă online – DateLaZi –  	NOT	NULL	NULL
De la Ceartă la Dialog. Ce spun soții Gottman despre noua lor carte publicată în limba română	NOT	NULL	NULL
O inchis toate scolile si universitatile la Cluj. In afara de politehnica o zis ca si asa suntem prea multi dane dracu..	OFF	TIN	OTH
@Costindte Ahh, da? Aș fi jurat că, prin portul Constanța...! Bun job 😀	NOT	NULL	NULL
@grafician Și Franța, și Anglia, și fking Canada au zis "war" prin vocile președinților lor. asta apropo de referirea ta doar la SUA. iar de faptul că l-am preluat si noi, am explicat deja.	NOT	NULL	NULL
@Digi24_HD Concediati va editorul articolului, este prost, imbecil	OFF	TIN	IND
@magda_centiu Magda, esti unul din putinii oameni pe care-i aud marturisind ca citesc. Bravo.	NOT	NULL	NULL
Azi la coada la farmacie pastrata elementar, domnul din fata mea care avea vro 60 kg in plus f vocal zicea ca el nu crede in corona asta ca e o facatura.	NOT	NULL	NULL
@OfficeTzetze @GrigM2 Și eu!	NOT	NULL	NULL
Eu zic că e bine că UEFA a amânat Campionatul European până în 2021. Până atunci se reîntoarce și Hagi jr. la Viitorul și vă avea meciuri destule ca titular.	NOT	NULL	NULL
Ia zi unu' mai luminat, cum îi cu cloudurile aștea, îți mai vezi datele-napoi cum or fost, sau adio și n-am cuvinte? Mai demult m-o vârât Linuxu-n draci, că venea cu mii de aplicații, le încărcam plin de speranțe și când să le deschid, "deschide cu". Cu ce plm, cu cuțâtu'?	OFF	UNT	NULL
Am fost pe afara...am incercat masca din prosop de hartie! Cam naspa,respiratie e greoaie si se umezeste foarte repede...	NOT	NULL	NULL
Suma pe care o vor încasa părinții care și-au luat liber pentru a-și supraveghea copiii în plina pandemie de coronavirus. “S-a făcut un calcul detaliat!”...	NOT	NULL	NULL
Gabriela Firea atrage atenția că România nu va putea să facă față unei situații asemănătoare cu cea din Italia...	NOT	NULL	NULL
@prncws teoretic da, practic plm	OFF	TIN	IND
@aspirantul Ah, nasol la partea cu manele.	NOT	NULL	NULL
@eww88435340 Mi-am dezinstalat și reinstalat snap-ul că ocupa cel mai mult	NOT	NULL	NULL
#video Administratorul firmei de pompe funebre din Focşani spune că este un mesaj de prevenţie şi responsabilizare a populaţiei.	NOT	NULL	NULL
@sopeprotector Chiar te rog 👀 dar fără spoilere prea mari juseyo 😞	NOT	NULL	NULL
2010 Pușcașu Mihaela -  Adrian ne cunoaștem de undeva !?	NOT	NULL	NULL
Doamne ajută !	NOT	NULL	NULL
@RobertCPhenom Oricum e cam prost adsense-ul. Am modificat codul exact cum zic ei ca să nu mai apară reclamele alea pătrate pe mobil, ci doar unele de maxim 80px pe înălțime. No fucks were given, unii tot din alea mari primesc.	OFF	TIN	IND
Ce cretini! Incredibil. Ce ceznura stupida! Si astia ca si FB a uluat-o razna, lingaii si slugile  Papusarului. 🤬🤬	OFF	UNT	NULL
@emiltoma_av Nu stiu ce numesti tu tigara electronica ,dar alea cu tutun parlit nu sunt electronice . Si sunt la fel de nocive cu aceiasi aditivi.Cele cu lichid la care iti stabilesti singur cata nicotina vrei , alea sunt tigari electronice.	NOT	NULL	NULL
@MikeKiyoshi @gadrian84 Multumesc frumos. Chiar are nevoie de cuvinte frumoase.	NOT	NULL	NULL
@SirGolan @denis26_denise ei se trateaza cu hidroxicloroquine. pentru noi se asteapta antiviralele alea scumpe	NOT	NULL	NULL
Dar uite că la fel cum medicii sunt angrenați 24 de ore din 24 în bătălia cu COVID-19, tot astfel și responsabilii Armatei forțează achiziția în regim de urgență a unei cantități tot mai mari de materiale de construcții.	NOT	NULL	NULL
@ECiocu @01004753 de-aia și zic, orice informație iese din china trebuie luată cu multă sare. extrem de puțini oameni din vârful piramidei de putere de la ei cunosc cu adevărat realitatea. pentru restul lumii există doar adevărul partidului.	NOT	NULL	NULL
@Costindte @_lor3scu_ Mi-ai stricat seara. Cum sărăcie mai merg la somn acum, cu gândul la sarmalele tale...!	NOT	NULL	NULL
@mb_0309 Schimba ba si tu si dupa la un moment dat vom fi din nou matchy😊😊😊	NOT	NULL	NULL
@DacianSoros Hai, băieți, acasă cu voi și stați și voi in pat măcar doua săptămâni. Promiteți, da? De unde spuneați ca ati venit? Din Antarctica? Gogule, ia vezi, e vreun caz pe acolo? Ce? Doar pinguini? Gata, liber, băieți!	NOT	NULL	NULL
Abordarea noastră de recunoștință trebuie să fie suficient de mare pentru a îmbrățișa toate dificultățile lumii.	NOT	NULL	NULL
98 de cm! Măsuraţi bine lăţimea tocul de la uşă ca să ştiţi pe unde trebuie să iesiţi când se termină carantina.	NOT	NULL	NULL
-merge treaba ? .\neu mai și înțeleg lumea .\nești bine pus bunii te doare la pulă de oricine	OFF	UNT	NULL
Vela de ce nu poarta masca sanitara când tine discursuri??? E mai al dracu sau ce??	NOT	NULL	NULL
Oferim ceea ce suntem😔	NOT	NULL	NULL
@ANTIABE București?	NOT	NULL	NULL
@CloneSandman Ăla e pește hai mă ce dracu numai noi romanii halim d'ăsta aveam pretenții de foame și pe criza asta înțeleg merge și așa să ai poftă apropo ăsta are multe oase !	NOT	NULL	NULL
Cert este însă că eforturile logistice făcute de ”guvernul meu” în acest sens se amplifică pe zi ce trece, vorbindu-se deja de operațiuni ”mamut” de repatriere.	NOT	NULL	NULL
Narada și Ministerul Educației și Cercetării lansează cu sprijinul Cora România inițiativa „Reacție pentru educație”, o platformă digitală menită să ușureze accesul la educația la distanță pentru profesori și elevi -	NOT	NULL	NULL
5 ghiduri video despre time lapse photography #tips #tutorials #timelapse #video via @fotostefan	NOT	NULL	NULL
@Gabriela_1870 @OvidiuSky @tvromania9 A rezolvat pe dracu' imbecilul ala. 🤬	OFF	TIN	OTH
@maibinecaieri @itmorar Cred ca până și popii plătesc mai multe taxe decât stomatologii. Pentru mai bine de 10000 RON plătiți la stomatologie, soția nu a primit nici o chitanță.	NOT	NULL	NULL
Vă oferim un apartament la casă cu intrare direct din stradă.	NOT	NULL	NULL
este grozav cand vezi revenirea sufleteasca apoi incarcarea cu forta, apoi efectulei,dar apoiparca te loveste cand iar cade sufletul in stari grele de suportat.	NOT	NULL	NULL
@RemusStefan72 Dude, fără supărare, dar nu e ok atitudinea asta.	NOT	NULL	NULL
@jennsruby @orange si eu sunt pe orange si am observat schimbarea in seara asta :))) si utilizatorii vodafone au la fel	NOT	NULL	NULL
@basarab84 A treia un fel de eminenta cenusie 😊 din spatele cortinei...?	NOT	NULL	NULL
@stefancrisan @cristinadobre Si chiar dacă boala revine, forma este din ce in ce mai usoara. Eu am facut rujeola de 4 ori!	NOT	NULL	NULL
@basarab84 In timp ce lumea sta in casa si tunurile au MASCA	NOT	NULL	NULL
@ErkenciKus_ Hahaha nici nu am făcut legătura 😂	NOT	NULL	NULL
@itmorar de exemplu sa citim descrierile ciumei negre sau celei de pe vremea lui justinian. pentru perspectiva.🤓	NOT	NULL	NULL
Un transport aerian cu 45 de tone de echipamente medicale a ajuns din Coreea de Sud	NOT	NULL	NULL
Stați liniștiți, dragi concetățeni, un popor care-și miroase șosetele înainte să le bage la spălat nu poate fi distrus de niciun virus!	NOT	NULL	NULL
Poţi să scrii articole pe blog, să atragi clienţi cu anunțuri cu plata-per-clic, s…	NOT	NULL	NULL
Care sunt primele simptome ale infectării cu coronavirus. Apar abia după 5 zile	NOT	NULL	NULL
Oh, bu-hu-hu. PNL (sau PLN - PLM, tot aia) izolaţi la domiciliu. Sper că nu le duceţi de mâncare.	OFF	TIN	GRP
@WHO @MAIRomania Ducase dracu la ei si cu ei! VOI sistemul militar NU aveți NICI o VINĂ!!! DAR sunteți CEI mai expuși!!! Offff, DOAMNE!!! Vă iubesc!!!	OFF	TIN	OTH
@radusmall E de urmărit cu atenție. E vorbăraie multă, dar te prinde bine :)	NOT	NULL	NULL
Bilanţ coronavirus: 906 persoane infectate, 13 decese şi 8 pacienţi în stare gravă -	NOT	NULL	NULL
@totnormal @MaestroMD E la fel peste tot, nu doar in ro sau md	NOT	NULL	NULL
„În viaţa mea nu m-am spălat atât de des pe mâini“	NOT	NULL	NULL
RECOMANDĂRI DE PREVENIRE A INFECTĂRILOR CU COVID-19, ILUSTRATE CU LUCRĂRI DIN PATRIMONIUL MNAR	NOT	NULL	NULL
Scotienii reactioneaza dupa noua oferta facuta pentru Ianis Hagi: Cartile sunt la noi	NOT	NULL	NULL
Elevi gălăţeni fabrică viziere şi măşti pentru spitale - Viaţa Liberă Galaţi	NOT	NULL	NULL
@dima_flavia Membrii simpli nu mai pot invita pe KG de ani buni. Doar membrii VIP, putini la numar, au acces la invitatii. Pe piata neagra costa 200$.	NOT	NULL	NULL
Întrebarea apare ca firească dacă avem în vedere că ultimele mari crize ale omenirii au generat cele două conflagrații mondiale. În același timp, pare a fi lipsită de sens. De ce? Fiindcă omenirea este deja în război.Retorica războiului este cât se poate de actuală.	NOT	NULL	NULL
@gadrian84 ..apropo ..da ce-l fute pe el grija de ce muzica asculți tu???	OFF	TIN	IND
Compania Dana Point din Iasi isi dedica o parte din capacitatea fabricii producerii mastilor de protectie din bumbac.	NOT	NULL	NULL
@stiripesurse_ro Crimnal si betiv ordinar si nenorocit deschide alea 67 de spitale care le-ai inchis. Sictir. Ai distrus milioane de romani. I-ai aruncat in strada cu datorii la banci si intretinere si familie si copii de intretinut. Javra ordinara.	OFF	TIN	IND
@CiolosDacian gura de gunoaie drogate	OFF	TIN	IND
@ingerisidemoni Va țin la curent dacă mai capăt ceva informații.	NOT	NULL	NULL
Ponta cere demisia lui Orban: Avem nevoie de un guvern de uniune naţională condus de Raed Arafat	NOT	NULL	NULL
Ministrul sănătăţii a demisionat #StaiAcasă si informeaza-te #CuMine	NOT	NULL	NULL
@MarmotaDeCampie Intestinele se schimba la 3-4 zile, oasele la 6 luni iar "pulmonul" la 45 de zile. Skin la 30!	NOT	NULL	NULL
Costache: Dorim să testăm toţi cetăţenii din Bucureşti cu echipe mobile de testare door-to-door	NOT	NULL	NULL
@_chuupiter Din the untamed si sunt doar flashbackuri mici intre	NOT	NULL	NULL
Suntem o forță în medicina.	NOT	NULL	NULL
Sunteți obligat, domnule Președinte, să asigurați tuturor persoanelor cărora le îngrădiți dreptul la circulație modalități practice de viață!	NOT	NULL	NULL
Ieri am făcut cumpărături pentru mine,azi am plecat mai devreme de la muncă și am făcut câteva cumpărături pentru amica mea, am trecut și le-am lăsat la poartă,de ieri seară e izolată acasă ieșind pozitiv la test,era normal, în sistemul sanitar există acest risc o știam amândoi.	NOT	NULL	NULL
Rezultat ca la salon chiar la tine acasă! 🏠	NOT	NULL	NULL
Se pare ca se contaminează și la distanță prin aer	NOT	NULL	NULL
@makavelis @itmorar Ai dreptate, doar că, dacă așa privesc ei preotul, își merită soarta, mai grav mi se pare că nu iau autoritățile atitudine.	NOT	NULL	NULL
Acu-i acu coaiemeu ca daca imi bullshituii   locul prin exercitiile alea ce pula mea fac la incadrarea in modernism	OFF	UNT	NULL
